95.633	0.95625	19.0279	8.54074	A	63.2812	99.2188	I	529	504
96.3241	0.963208	16.9172	5.03296	A	63.2812	75	I	988	469
95.7432	0.957438	18.1293	7.92714	A	42.1875	96.875	I	621	578
95.613	0.956101	15.3533	3.39273	A	78.125	83.5938	I	795	443
95.8433	0.958428	19.0817	4.99715	A	56.25	100	I	607	610
95.5729	0.955717	18.2307	5.58935	A	47.6562	23.4375	I	1238	104
95.9836	0.959797	15.3058	6.64602	A	67.1875	87.5	I	875	412
95.6731	0.95669	18.3093	7.31238	A	69.5312	86.7188	I	782	409
95.8033	0.958009	17.4264	7.27113	A	65.625	79.6875	I	741	762
95.603	0.956015	16.577	5.51529	A	65.625	90.625	I	929	512
95.7933	0.957902	17.4534	4.87869	A	60.1562	79.6875	I	1183	647
95.633	0.956273	18.2208	7.09805	A	53.125	36.7188	I	1382	155
95.6831	0.956821	16.283	3.66518	A	64.0625	89.8438	I	958	455
95.9135	0.959087	16.123	5.75059	A	66.4062	88.2812	I	824	488
95.8033	0.957992	17.5111	7.59635	A	53.9062	98.4375	I	997	560
95.8133	0.958099	20.0625	7.77195	A	48.4375	92.9688	I	332	295
95.6731	0.956693	19.065	7.2218	A	58.5938	83.5938	I	1254	567
96.1639	0.961604	20.6103	6.63724	A	77.3438	98.4375	I	981	1719
95.9235	0.959205	16.3874	6.19974	A	52.3438	89.0625	I	438	301
95.4828	0.954804	18.05	6.94552	A	75	91.4062	I	934	713
95.8734	0.958635	17.3285	5.8968	A	75	80.4688	I	805	398
96.0337	0.960337	17.2061	6.5621	A	61.7188	75	I	1308	708
95.6931	0.95691	18.6345	7.44753	A	74.2188	85.9375	I	676	437
95.5629	0.955688	18.6463	6.58096	A	64.8438	78.9062	I	565	322
95.7031	0.957043	18.1825	8.09623	A	59.375	70.3125	I	582	542
95.7833	0.957839	19.115	7.39533	A	78.125	92.9688	I	1109	473
95.8033	0.958063	16.7299	5.8078	A	17.1875	35.9375	I	1320	571
95.4627	0.954637	16.6026	8.14754	A	79.6875	92.9688	I	831	647
95.4828	0.954879	19.0608	6.07969	A	68.75	79.6875	I	1079	315
95.9736	0.959724	17.8879	4.50315	A	64.0625	98.4375	I	1332	388
95.9034	0.959006	16.5873	4.30467	A	51.5625	87.5	I	1025	450
95.623	0.956216	18.8389	7.20924	A	52.3438	70.3125	I	978	737
95.5128	0.95504	17.1883	7.25787	A	64.0625	100	I	483	1079
95.653	0.956506	17.2937	5.71224	A	57.0312	80.4688	I	1097	282
95.7332	0.957306	14.3615	5.38507	A	49.2188	88.2812	I	464	424
95.8133	0.958101	15.8221	4.89731	A	61.7188	66.4062	I	642	267
95.5429	0.955315	20.362	8.84842	A	62.5	87.5	I	548	577
95.2825	0.952844	18.9987	8.55386	A	68.75	79.6875	I	1352	648
95.7432	0.957421	18.746	8.25318	A	66.4062	80.4688	I	713	360
95.9435	0.959377	19.3365	6.74365	A	68.75	92.1875	I	894	601
95.7833	0.957809	18.2826	8.76925	A	67.9688	74.2188	I	862	366
95.7131	0.957138	17.3775	7.11292	A	64.8438	72.6562	I	839	727
95.7332	0.957325	18.3637	7.24104	A	57.8125	85.1562	I	1003	771
95.7532	0.957487	16.0147	6.07123	A	61.7188	100	I	569	908
95.8433	0.958411	17.4166	5.47803	A	59.375	65.625	I	1069	550
95.9535	0.959489	17.6623	5.27686	A	50	85.9375	I	370	286
95.653	0.956527	19.5956	6.9115	A	60.1562	71.0938	I	1010	801
95.633	0.956357	18.583	5.40193	A	66.4062	99.2188	I	662	469
95.7532	0.957522	18.4768	5.59028	A	65.625	95.3125	I	666	472
96.0437	0.960436	18.8474	4.27332	A	49.2188	53.125	I	1034	243
95.8233	0.958229	15.5468	5.5374	A	49.2188	50.7812	I	1807	558
96.1739	0.961709	16.4502	5.67375	A	58.5938	65.625	I	827	549
95.7632	0.957571	18.6461	8.43179	A	53.125	60.1562	I	1366	944
95.7532	0.957498	18.3684	10.3922	A	53.125	91.4062	I	669	324
96.1939	0.96194	19.4452	7.20153	A	69.5312	82.0312	I	830	559
96.0437	0.960384	17.4458	5.10322	A	67.1875	71.875	I	1345	506
95.6631	0.956612	17.9103	6.79918	A	10.1562	28.9062	I	1244	642
95.8834	0.958787	13.84	6.0335	A	73.4375	83.5938	I	666	959
95.9335	0.959282	19.4632	7.95812	A	60.1562	64.0625	I	1118	881
95.4026	0.95398	17.7657	5.02546	A	60.1562	89.8438	I	654	374
95.9635	0.959581	17.1331	7.28201	A	54.6875	65.625	I	1412	738
95.8634	0.958597	16.2489	4.88897	A	56.25	97.6562	I	511	439
95.7532	0.957519	19.2159	7.98497	A	57.8125	99.2188	I	514	1387
95.9235	0.959219	15.7412	5.60685	A	64.0625	97.6562	I	621	603
95.9034	0.959002	16.9256	6.43537	A	29.6875	39.0625	I	1078	553
95.7532	0.957519	15.7435	3.85773	A	51.5625	99.2188	I	832	548
95.633	0.956301	16.2743	8.39562	A	67.1875	89.0625	I	1004	927
95.7232	0.95725	17.6127	6.84204	A	57.0312	90.625	I	1177	449
95.8634	0.958642	17.1047	4.47728	A	64.8438	97.6562	I	772	419
95.7732	0.957655	17.8143	4.52771	A	57.0312	96.875	I	1113	364
95.5629	0.955684	18.3325	7.68481	A	54.6875	73.4375	I	836	510
96.2039	0.962005	16.6463	6.16165	A	63.2812	73.4375	I	1042	640
95.9034	0.958966	17.2904	6.73568	A	61.7188	96.875	I	949	1248
95.9435	0.959379	18.5486	9.49648	A	46.0938	85.9375	I	559	579
95.9936	0.959916	20.2366	6.89663	A	51.5625	79.6875	I	983	433
95.8133	0.958101	16.8104	4.81902	A	42.1875	78.9062	I	276	288
96.0136	0.960117	19.5727	8.92124	A	68.75	77.3438	I	716	909
95.5028	0.955056	18.067	7.59665	A	73.4375	77.3438	I	660	342
95.9235	0.959192	19.2259	7.10383	A	51.5625	83.5938	I	1183	419
95.7432	0.957422	14.9941	5.61217	A	60.9375	96.0938	I	705	471
96.0236	0.960229	18.0694	7.37714	A	68.75	100	I	708	646
95.6931	0.956828	16.6148	6.81499	A	55.4688	86.7188	I	495	386
95.8834	0.958825	17.65	6.14769	A	73.4375	95.3125	I	922	374
95.7532	0.957517	17.6589	6.18177	A	76.5625	87.5	I	741	368
95.8534	0.958469	20.43	6.94299	A	57.8125	81.25	I	919	805
95.4327	0.954284	18.7252	8.69179	A	73.4375	89.8438	I	1037	323
95.8133	0.95808	17.7723	5.10029	A	57.0312	85.9375	I	1159	565
96.0036	0.959997	17.8175	7.25837	A	57.8125	66.4062	I	712	581
95.5529	0.955523	18.374	5.8432	A	70.3125	79.6875	I	1294	369
95.7532	0.957505	18.9385	5.99668	A	78.125	97.6562	I	1290	1090
96.1238	0.961214	17.1131	6.42805	A	72.6562	82.8125	I	935	672
95.8433	0.95837	17.678	8.07324	A	39.0625	96.0938	I	678	855
95.6731	0.956721	16.3587	4.17707	A	67.1875	98.4375	I	802	666
96.1238	0.961204	16.8049	6.52845	A	52.3438	82.0312	I	693	491
96.1639	0.961593	19.31	6.22163	A	45.3125	100	I	470	804
96.0737	0.960712	19.4831	7.89122	A	68.75	100	I	703	447
96.1538	0.961504	15.1061	4.13506	A	67.1875	75	I	1017	618
95.8433	0.95841	16.4794	7.55051	A	76.5625	83.5938	I	660	439
96.224	0.962202	17.2813	5.23173	A	66.4062	92.9688	I	999	1572
96.2139	0.962121	16.4243	3.42197	A	57.0312	99.2188	I	702	468
96.0337	0.960294	15.5322	4.41948	A	46.0938	81.25	I	1125	822
95.7432	0.957405	20.5251	8.40861	A	76.5625	96.0938	I	1007	410
96.0938	0.96094	18.188	4.87528	A	59.375	98.4375	I	419	415
95.8634	0.95859	18.4978	6.99237	A	70.3125	98.4375	I	845	523
96.0136	0.960084	16.8183	4.18978	A	75.7812	82.8125	I	699	812
95.633	0.956297	18.822	7.87574	A	48.4375	52.3438	I	974	478
96.0236	0.960235	15.6187	7.2882	A	64.0625	96.875	I	1038	832
95.653	0.956483	17.2959	3.15367	A	37.5	97.6562	I	733	2213
95.7432	0.957422	19.2208	6.42101	A	57.0312	87.5	I	573	548
96.1238	0.961187	17.3351	3.72869	A	62.5	88.2812	I	632	603
95.7833	0.957773	16.1574	6.28953	A	60.9375	80.4688	I	1310	506
96.0737	0.96074	18.5583	6.43778	A	41.4062	89.8438	I	332	341
95.8834	0.958763	20.681	5.55584	A	74.2188	98.4375	I	1077	437
95.7632	0.957573	19.1668	9.96618	A	60.9375	99.2188	I	616	793
95.9936	0.959879	13.52	3.78742	A	60.9375	75.7812	I	1233	400
95.4828	0.954802	21.5688	8.20781	A	57.8125	98.4375	I	556	575
95.7031	0.956973	20.5121	6.35103	A	46.875	78.9062	I	1230	488
95.613	0.956062	16.3067	7.05171	A	67.1875	96.875	I	1027	449
95.7131	0.957108	16.0626	4.48799	A	60.1562	96.875	I	957	441
95.4227	0.954167	17.4554	6.61174	A	69.5312	78.9062	I	1002	508
95.6631	0.956638	18.4849	6.87823	A	53.9062	67.1875	I	1032	205
95.7933	0.957846	18.3649	7.58714	A	67.1875	82.8125	I	911	442
95.8634	0.958599	17.678	6.4833	A	67.1875	87.5	I	1140	1403
95.4427	0.954353	18.679	7.30798	A	60.1562	61.7188	I	920	590
95.6631	0.956599	18.7312	7.28234	A	41.4062	93.75	I	799	393
95.7232	0.9572	17.3204	5.29925	A	57.8125	89.0625	I	784	371
95.4327	0.954341	18.2192	8.75544	A	48.4375	75.7812	I	1030	717
96.1338	0.961321	18.791	8.20072	A	62.5	85.1562	I	1097	478
95.8634	0.95856	17.3876	5.32696	A	56.25	71.0938	I	1044	624
96.0737	0.960712	18.1845	3.86411	A	70.3125	92.9688	I	472	221
95.4227	0.954208	16.6084	5.42379	A	52.3438	77.3438	I	1275	204
96.0036	0.960012	19.8457	6.7942	A	52.3438	100	I	358	484
96.0036	0.960046	18.5885	7.29436	A	66.4062	97.6562	I	507	324
96.0737	0.960682	20.7415	6.1177	A	59.375	67.9688	I	670	433
95.8834	0.958834	19.4347	6.25481	A	50.7812	85.1562	I	850	510
95.7031	0.956926	20.1095	9.19608	A	54.6875	97.6562	I	803	687
95.6731	0.956749	15.1735	3.23729	A	75	96.0938	I	824	503
95.5028	0.955017	17.2193	4.93288	A	55.4688	62.5	I	607	305
96.1038	0.961056	19.3398	4.1743	A	53.125	93.75	I	667	540
95.4627	0.954612	17.9026	5.67426	A	63.2812	85.9375	I	1133	479
95.5729	0.9557	15.9243	5.02521	A	67.9688	92.9688	I	605	341
95.7632	0.957591	19.9682	8.14966	A	59.375	83.5938	I	1149	688
95.7732	0.957729	17.5218	5.59068	A	53.9062	89.8438	I	334	293
95.6931	0.956926	15.8523	4.51516	A	70.3125	91.4062	I	686	552
95.9435	0.95949	16.4765	4.10046	A	50	94.5312	I	257	465
96.1038	0.961053	17.9704	8.07794	A	64.8438	71.0938	I	862	448
96.0637	0.96063	16.7296	5.00628	A	72.6562	86.7188	I	956	527
95.7532	0.957546	17.8009	5.559	A	55.4688	62.5	I	1304	557
96.2941	0.962914	16.773	5.92521	A	42.1875	78.125	I	1015	458
95.9635	0.959636	18.4648	7.69714	A	64.0625	84.375	I	936	1266
95.9235	0.959202	17.9853	6.88783	A	53.125	84.375	I	1162	444
95.9736	0.959717	16.7422	6.83238	A	62.5	83.5938	I	626	465
95.623	0.956189	20.6127	10.0654	A	63.2812	85.9375	I	789	1002
95.8333	0.958277	18.2148	4.46701	A	68.75	71.875	I	1003	406
95.5929	0.955876	18.8267	6.70094	A	64.0625	100	I	525	1150
95.9736	0.959728	16.5449	4.08848	A	64.8438	72.6562	I	1610	557
95.7933	0.957966	17.5606	5.00146	A	52.3438	71.0938	I	1459	521
95.9235	0.95919	17.226	4.36012	A	60.9375	75.7812	I	1096	1040
95.8033	0.958003	18.5066	5.99473	A	62.5	89.8438	I	830	468
95.4327	0.954259	17.8359	7.66448	A	71.875	82.0312	I	782	493
96.1739	0.961709	18.2952	8.28011	A	39.8438	38.2812	I	1091	523
95.7432	0.957415	17.8164	7.52164	A	59.375	79.6875	I	1526	715
95.8133	0.958044	19.1964	9.25246	A	57.0312	90.625	I	555	562
96.1338	0.961321	16.8696	7.38761	A	46.875	60.1562	I	986	456
95.5329	0.955269	18.1077	9.16452	A	76.5625	94.5312	I	1257	498
95.6731	0.956665	18.1312	7.96939	A	60.1562	90.625	I	1084	335
96.0938	0.960893	15.4272	4.22364	A	50.7812	82.0312	I	1123	479
95.9335	0.959326	15.4298	2.50295	A	48.4375	85.9375	I	723	416
95.7732	0.957696	16.2746	5.50742	A	60.1562	96.875	I	811	579
95.7131	0.957056	16.122	5.79772	A	48.4375	79.6875	I	755	322
95.623	0.956266	20.0414	8.11949	A	57.8125	95.3125	I	861	627
95.7933	0.957896	17.9761	5.25109	A	63.2812	93.75	I	738	913
95.9736	0.959687	17.6033	6.47509	A	62.5	98.4375	I	472	521
95.7232	0.957251	15.3213	3.23347	A	64.0625	71.875	I	977	456
95.5929	0.955925	16.1797	6.98859	A	42.9688	93.75	I	570	459
96.1238	0.961204	17.7238	7.2573	A	47.6562	67.1875	I	1218	900
95.4427	0.95439	15.4227	3.45876	A	71.875	76.5625	I	1105	347
96.0136	0.960103	18.0712	6.261	A	60.9375	64.0625	I	1051	560
96.0337	0.960293	17.3629	4.25879	A	59.375	96.875	I	1099	474
96.0337	0.960302	16.9633	5.14328	A	57.0312	96.875	I	929	894
95.5329	0.955272	16.7911	5.79959	A	73.4375	99.2188	I	672	782
95.653	0.956481	17.7185	5.07331	A	64.0625	71.875	I	1280	402
95.8934	0.958916	18.0018	7.22548	A	66.4062	89.8438	I	822	389
96.1538	0.961479	17.6624	6.04816	A	67.9688	89.8438	I	728	360
96.244	0.962446	20.7439	3.48007	A	65.625	77.3438	I	1016	645
95.5529	0.955486	19.314	7.43759	A	58.5938	84.375	I	1125	259
96.0537	0.960578	17.2866	6.84818	A	32.8125	39.0625	I	954	743
95.6631	0.956587	16.3412	5.03034	A	53.125	92.9688	I	611	542
96.0437	0.960412	18.7239	6.82218	A	57.0312	88.2812	I	797	516
95.6831	0.95684	14.422	6.1239	A	67.9688	82.8125	I	901	456
95.8934	0.958932	18.3736	6.21777	A	48.4375	89.0625	I	520	372
95.7833	0.957775	15.5288	6.42382	A	75	97.6562	I	818	1125
95.5028	0.955058	16.4406	4.81889	A	60.9375	69.5312	I	909	525
95.9335	0.959322	18.9326	7.5918	A	73.4375	89.8438	I	897	724
95.9836	0.959808	20.0543	7.70249	A	54.6875	82.0312	I	1212	464
95.9635	0.959584	16.4691	6.83189	A	67.1875	90.625	I	1254	557
95.9736	0.959683	18.5502	5.25501	A	64.8438	71.0938	I	1032	959
95.3626	0.953548	19.0165	6.22259	A	50.7812	86.7188	I	1075	469
95.7031	0.956994	17.2492	4.99083	A	75.7812	81.25	I	707	489
95.3926	0.953904	16.8867	5.21771	A	42.9688	95.3125	I	391	492
95.7632	0.957611	20.3733	7.42839	A	62.5	73.4375	I	755	832
95.8834	0.958809	16.12	5.93001	A	60.9375	66.4062	I	1140	884
95.9435	0.959433	15.8586	5.46641	A	60.1562	76.5625	I	1022	551
95.6931	0.956898	16.5052	5.84067	A	72.6562	87.5	I	1122	269
95.5028	0.955023	18.1095	5.40391	A	56.25	99.2188	I	707	323
95.633	0.956317	17.9477	7.61927	A	45.3125	100	I	283	392
95.8934	0.958937	19.8322	6.60767	A	64.8438	82.8125	I	1031	377
95.9235	0.959196	17.4012	5.82152	A	41.4062	78.125	I	520	403
95.8834	0.958816	18.9484	5.73455	A	62.5	85.9375	I	904	406
95.5629	0.955651	18.8108	5.42514	A	63.2812	76.5625	I	1267	615
96.0837	0.960817	18.8669	6.20058	A	72.6562	90.625	I	923	432
96.264	0.962615	15.6927	5.05623	A	50	74.2188	I	1070	309
95.603	0.956072	15.8005	5.90639	A	58.5938	64.8438	I	1141	356
96.0136	0.960096	19.437	8.89023	A	61.7188	87.5	I	1035	685
95.8433	0.958416	17.5028	6.70438	A	58.5938	61.7188	I	984	647
95.8433	0.958441	17.6115	6.49412	A	61.7188	93.75	I	456	274
95.8734	0.9587	18.0172	6.91938	A	61.7188	97.6562	I	1022	493
95.5929	0.955869	19.4288	5.95026	A	75	80.4688	I	1171	396
95.9335	0.959307	17.4359	6.13835	A	70.3125	89.8438	I	916	279
96.2039	0.962009	17.1636	6.95387	A	67.9688	96.875	I	975	1075
95.8834	0.958787	18.1254	6.09367	A	71.0938	89.8438	I	867	785
96.1538	0.961485	15.3771	4.96639	A	55.4688	58.5938	I	1060	509
95.8534	0.958497	20.0823	5.79174	A	66.4062	80.4688	I	778	1028
95.623	0.956187	17.6188	5.42179	A	59.375	71.0938	I	1007	633
95.3526	0.953479	17.4153	6.96664	A	63.2812	82.8125	I	865	331
94.8217	0.948102	18.5945	4.98035	A	60.1562	99.2188	I	584	512
95.7732	0.957722	16.4139	5.80068	A	59.375	84.375	I	785	299
95.8834	0.958828	17.3992	4.9392	A	76.5625	87.5	I	1074	686
96.0337	0.960312	19.113	9.08082	A	56.25	100	I	969	636
95.7332	0.957301	17.5349	6.48635	A	60.9375	64.8438	I	881	834
95.9135	0.959133	16.2744	4.4373	A	62.5	90.625	I	925	1175
95.7031	0.956997	19.4114	7.48231	A	32.0312	96.875	I	274	311
95.6831	0.956843	17.0743	6.60154	A	50.7812	46.875	I	665	161
95.7532	0.957477	17.7059	6.92452	A	45.3125	89.0625	I	744	351
95.5929	0.955967	17.8726	6.63818	A	71.875	82.8125	I	1317	382
96.0236	0.9602	20.1597	6.6679	A	60.1562	92.1875	I	1263	741
95.643	0.956386	16.9597	8.84264	A	46.0938	89.8438	I	424	308
95.8534	0.958508	17.469	6.51366	A	61.7188	84.375	I	842	607
96.0537	0.960525	15.4178	5.60474	A	64.0625	77.3438	I	598	600
95.7432	0.957395	16.7875	6.43343	A	57.0312	87.5	I	833	426
95.8534	0.958518	18.8233	6.45949	A	64.8438	84.375	I	657	478
95.9435	0.959376	16.169	5.74884	A	67.9688	96.0938	I	604	547
95.9235	0.959222	17.5429	7.05638	A	81.25	86.7188	I	988	1187
95.7332	0.957277	19.0509	7.39951	A	46.875	89.0625	I	513	408
95.7031	0.956986	19.2776	6.52399	A	28.9062	97.6562	I	949	446
95.8834	0.958785	17.1608	5.10996	A	52.3438	71.0938	I	821	616
95.9435	0.959418	16.8538	5.75307	A	67.1875	86.7188	I	772	664
95.603	0.95603	17.0417	4.25088	A	64.0625	96.875	I	893	452
95.4627	0.954629	18.597	7.45848	A	58.5938	96.875	I	603	663
95.8534	0.958475	19.1601	7.40327	A	72.6562	78.9062	I	1071	980
95.6731	0.956713	17.3285	5.97992	A	67.9688	82.0312	I	892	625
95.9736	0.959734	17.6608	5.42188	A	66.4062	84.375	I	1148	596
95.7532	0.957482	16.8848	6.93213	A	59.375	96.875	I	771	443
96.1839	0.961821	18.5436	10.0809	A	69.5312	77.3438	I	1197	507
95.8834	0.958813	19.0838	5.09651	A	57.8125	78.125	I	866	446
95.4928	0.954839	17.4117	6.13947	A	53.9062	85.1562	I	803	311
95.9435	0.959405	17.8095	6.76311	A	66.4062	71.0938	I	1195	541
95.633	0.956288	18.6764	6.01725	A	45.3125	69.5312	I	351	336
95.7432	0.957435	19.0889	6.93265	A	47.6562	82.8125	I	718	622
95.7232	0.957214	17.6481	4.60736	A	53.125	77.3438	I	873	432
96.274	0.962701	17.6941	5.08345	A	45.3125	48.4375	I	1081	377
95.5028	0.954984	19.7267	8.77186	A	64.0625	86.7188	I	734	468
95.9034	0.959012	16.372	5.53477	A	60.9375	88.2812	I	821	457
95.9335	0.959317	19.8635	6.21857	A	57.0312	98.4375	I	801	598
95.7432	0.957392	20.3117	7.59145	A	60.9375	94.5312	I	983	465
95.7332	0.957312	17.0351	4.51103	A	52.3438	64.0625	I	794	311
95.3626	0.953577	19.5776	5.92437	A	58.5938	78.9062	I	812	573
