96.5044	0.965009	9.96435	1.35545	A	62.5	61.7188	I	1453	641
96.4744	0.964716	10.9319	1.33832	A	69.5312	87.5	I	911	750
95.7933	0.9579	12.1375	2.54573	A	61.7188	67.1875	I	842	725
96.2139	0.962128	12.0047	3.1012	A	70.3125	77.3438	I	816	778
96.3241	0.963251	10.9054	1.1768	A	70.3125	82.8125	I	1328	789
96.3241	0.963205	12.2341	3.69806	A	60.1562	67.9688	I	1216	780
96.1639	0.961606	10.5434	1.42501	A	68.75	79.6875	I	814	476
96.0136	0.960048	13.3245	4.44529	A	61.7188	60.9375	I	1400	1343
96.254	0.962526	12.5686	3.84889	A	78.9062	87.5	I	965	798
96.4443	0.964433	14.1197	4.14315	A	57.8125	78.9062	I	1176	333
96.0437	0.960371	12.0213	1.42333	A	78.125	99.2188	I	1041	341
96.1038	0.961001	13.7488	5.15841	A	64.8438	72.6562	I	822	796
96.1038	0.961003	13.6592	3.04629	A	58.5938	78.125	I	774	815
96.1138	0.96115	11.3289	1.5237	A	40.625	99.2188	I	274	538
96.1839	0.961802	11.9372	2.82146	A	53.125	50	I	901	876
96.0437	0.960437	13.7503	4.17413	A	63.2812	73.4375	I	1035	1269
96.2139	0.962159	12.658	3.15921	A	55.4688	55.4688	I	1326	1046
96.5745	0.965715	10.8267	1.23479	A	78.125	75	I	833	679
96.1138	0.961157	9.82852	2.44684	A	69.5312	74.2188	I	855	642
96.0737	0.960737	11.7739	1.59741	A	46.0938	70.3125	I	1068	1099
96.1939	0.961908	11.2243	2.33904	A	59.375	62.5	I	1462	998
96.1639	0.961623	11.241	4.22645	A	81.25	98.4375	I	1258	534
96.4143	0.96412	10.5329	1.75533	A	51.5625	60.1562	I	1199	878
96.4844	0.964847	10.9382	1.46107	A	21.875	25.7812	I	1108	668
96.3442	0.963415	11.7499	2.54761	A	81.25	65.625	I	1022	289
96.1538	0.96148	11.1819	1.38815	A	67.1875	78.125	I	869	751
96.1038	0.961011	15.7971	5.1418	A	69.5312	75.7812	I	1094	452
96.4844	0.964842	11.38	3.05849	A	75	86.7188	I	1197	379
96.274	0.9627	13.2439	3.21917	A	67.9688	75.7812	I	1118	1155
96.3141	0.9631	11.1466	4.07672	A	73.4375	92.9688	I	765	469
96.0737	0.960716	13.382	2.48767	A	66.4062	69.5312	I	966	543
96.2039	0.962029	12.1816	2.403	A	67.9688	70.3125	I	1307	962
96.1739	0.961758	11.5582	3.42149	A	78.9062	82.8125	I	1342	689
96.1438	0.9614	10.0079	2.36817	A	80.4688	75	I	866	379
96.1038	0.960978	11.2518	3.29413	A	66.4062	69.5312	I	1341	472
96.2841	0.962818	11.5447	2.21739	A	77.3438	85.1562	I	846	738
96.244	0.962399	7.80193	0.704045	A	67.9688	61.7188	I	1355	783
96.4543	0.964536	11.9638	2.73537	A	67.9688	78.125	I	999	360
96.3842	0.963797	12.1978	3.99193	A	77.3438	88.2812	I	1077	568
96.4343	0.964325	9.54177	0.7544	A	44.5312	42.1875	I	1096	623
96.3642	0.963602	14.9964	4.59911	A	61.7188	77.3438	I	871	1056
95.9836	0.959811	16.3296	5.13747	A	78.125	90.625	I	855	1083
96.3642	0.963635	11.8561	2.14117	A	68.75	77.3438	I	771	775
95.9535	0.959559	9.81532	1.08217	A	71.875	75.7812	I	1579	761
96.1538	0.961486	13.9262	5.60994	A	47.6562	54.6875	I	956	1090
96.4243	0.964211	14.4657	4.56048	A	78.9062	85.9375	I	1280	583
96.3542	0.963531	11.5891	3.11983	A	64.0625	66.4062	I	1208	752
95.8433	0.958388	14.7927	3.21163	A	73.4375	46.875	I	1204	787
96.3241	0.963225	10.2146	1.79207	A	80.4688	71.0938	I	1093	637
96.0537	0.960533	13.1499	2.80956	A	76.5625	81.25	I	856	758
95.8834	0.958787	12.843	3.43141	A	72.6562	87.5	I	817	896
95.613	0.956157	13.4268	3.18693	A	37.5	38.2812	I	1581	893
