95.9736	0.959729
95.7833	0.957829
95.5929	0.955957
95.3526	0.953515
95.1723	0.951642
95.5529	0.955473
95.7632	0.957578
95.653	0.956354
95.7332	0.957309
95.8834	0.958788
95.603	0.955972
96.0737	0.960698
95.4728	0.954688
95.5028	0.954974
95.603	0.956046
96.0337	0.960291
95.8634	0.958599
95.022	0.950182
95.8333	0.958322
95.4127	0.954011
95.5629	0.955654
95.5529	0.955494
95.9335	0.95931
95.2123	0.952029
95.5228	0.955257
95.4327	0.954348
94.6715	0.946613
95.3526	0.953642
95.3826	0.95377
95.2825	0.952821
95.643	0.956424
95.7532	0.957473
95.2825	0.952865
95.7332	0.95734
95.6631	0.956619
95.5329	0.955285
95.603	0.956086
95.6931	0.957018
95.5929	0.95588
95.8233	0.958175
95.2724	0.952789
95.603	0.956039
95.4527	0.95437
95.5729	0.955706
96.0136	0.960082
95.5729	0.955746
95.9135	0.959118
95.9135	0.95912
95.3025	0.953051
95.7532	0.957473
95.7532	0.957517
95.9435	0.959401
95.5228	0.955207
95.5028	0.954976
95.8133	0.958089
95.7732	0.957758
95.4327	0.954381
95.7031	0.957025
95.3425	0.953415
95.5829	0.955813
96.2039	0.962005
95.2524	0.952505
95.8534	0.958529
95.623	0.956188
95.9034	0.95901
95.5929	0.955899
95.6931	0.956936
95.5429	0.955414
96.0537	0.960526
95.1923	0.951909
95.643	0.956316
95.5529	0.955456
95.623	0.956237
95.4026	0.953985
95.643	0.956459
95.4127	0.954056
95.5929	0.955821
95.9535	0.959525
95.7532	0.957518
95.5729	0.955657
95.8634	0.95858
95.2825	0.952819
95.6731	0.956762
95.4728	0.954769
95.3626	0.953509
95.4627	0.954603
95.1623	0.951543
95.6931	0.956897
95.2123	0.952121
95.5028	0.955012
95.4928	0.954939
96.254	0.962475
95.9034	0.959067
95.4928	0.954881
95.6931	0.956865
95.4026	0.953961
95.5629	0.95558
95.7833	0.957801
95.5429	0.955417
95.8333	0.958302
95.4928	0.954946
95.603	0.956024
95.9335	0.959292
95.633	0.956331
95.5729	0.955652
95.4327	0.954195
96.0136	0.960128
95.5028	0.954931
95.6831	0.956785
95.653	0.95652
95.9335	0.959305
95.623	0.956202
95.6931	0.95689
95.4828	0.95473
95.4728	0.954706
95.623	0.956168
95.7131	0.957062
95.4828	0.954837
95.4728	0.954632
95.653	0.956453
95.7031	0.956994
95.5929	0.955947
95.9435	0.959371
95.6831	0.956832
95.5929	0.95583
95.623	0.956154
94.9219	0.949291
95.623	0.956206
95.7833	0.957797
95.5028	0.954992
95.8534	0.958541
95.7031	0.956978
95.4828	0.954803
95.2524	0.952497
95.1422	0.951442
95.7532	0.957486
95.4728	0.954683
95.4728	0.954714
95.6631	0.956624
95.4127	0.954099
95.633	0.956301
95.4928	0.954893
95.1623	0.95171
95.613	0.956104
95.9135	0.959173
95.5329	0.955245
95.8734	0.958679
95.653	0.956516
95.613	0.956047
95.623	0.956168
95.5829	0.95575
95.1322	0.951256
95.7332	0.957265
95.613	0.956053
95.7732	0.957758
95.4527	0.954496
95.5829	0.95584
95.8433	0.958403
95.5929	0.955956
95.7732	0.957742
95.5228	0.955181
96.0837	0.960797
95.6831	0.956806
94.9018	0.949081
96.1138	0.961088
95.2825	0.952731
95.1422	0.951473
95.8634	0.958608
95.7131	0.957131
95.8333	0.958291
96.0938	0.96095
95.7131	0.957104
95.4728	0.954706
95.0521	0.950395
95.4728	0.954673
95.7332	0.957338
95.7131	0.957046
95.8834	0.958821
95.5228	0.95517
95.4728	0.95469
95.9034	0.959001
95.8233	0.958174
95.4427	0.954359
95.7732	0.957638
95.4928	0.954852
95.2424	0.952373
95.4828	0.954779
94.9419	0.949295
95.5829	0.955801
95.4627	0.954644
95.7332	0.957312
95.9135	0.959106
95.8133	0.958112
95.7232	0.957137
95.3926	0.953866
95.9435	0.959391
95.5128	0.955131
95.6931	0.956897
95.5329	0.955258
95.4427	0.954348
95.4427	0.954375
95.3926	0.953844
96.1238	0.961241
95.6631	0.956592
95.1422	0.951478
95.7232	0.957193
95.7933	0.957904
95.9135	0.959126
95.7332	0.957274
95.613	0.956127
95.7933	0.957857
95.8333	0.958235
95.5629	0.955622
95.5429	0.955438
95.8734	0.958646
95.4327	0.954327
95.8634	0.958559
95.7933	0.957774
95.643	0.956386
95.8534	0.958437
95.643	0.95646
95.0421	0.950378
95.5228	0.955109
94.972	0.949748
95.5228	0.955211
95.5429	0.9554
95.1122	0.951224
95.7332	0.957308
95.5329	0.955315
95.8634	0.958573
95.2724	0.952686
95.5329	0.9553
95.4828	0.954796
95.643	0.956395
95.2123	0.952148
95.7232	0.957111
95.9034	0.958979
95.5729	0.955686
95.5929	0.955896
95.4327	0.954261
95.4728	0.954717
95.4728	0.954653
95.603	0.956007
95.9435	0.959408
95.2424	0.952465
95.1823	0.951773
95.5529	0.955436
95.5829	0.955804
95.6631	0.956657
95.4728	0.954616
96.1438	0.961414
95.4928	0.954835
95.8233	0.958204
95.5529	0.955433
96.0437	0.96039
95.3926	0.953953
95.9535	0.959506
95.7232	0.9572
95.3526	0.953423
95.633	0.956259
95.9135	0.959144
95.8634	0.958627
95.5329	0.955244
95.7131	0.957128
95.6731	0.956666
95.8534	0.958505
95.8734	0.95872
95.4527	0.954414
95.7532	0.957516
95.5629	0.955609
95.4928	0.954946
95.9535	0.959504
96.0537	0.960512
95.2925	0.952987
