96.0136	0.960132
95.8634	0.958633
95.613	0.95617
95.4728	0.954711
95.2023	0.951946
95.5329	0.955281
95.7632	0.957575
95.5929	0.955743
95.6831	0.956806
95.9535	0.959477
95.7232	0.957186
96.0537	0.960504
95.4928	0.954893
95.613	0.956072
95.8133	0.958141
95.9936	0.959891
95.9235	0.959208
95.1022	0.95098
95.8133	0.958117
95.3726	0.953655
95.4928	0.954947
95.5629	0.955594
95.9335	0.959316
95.2023	0.95194
95.6731	0.956746
95.5028	0.955028
94.6915	0.946771
95.3726	0.953818
95.4327	0.954279
95.3025	0.953015
95.623	0.956232
95.8333	0.958274
95.3425	0.953456
95.7833	0.957852
95.6731	0.956721
95.643	0.956395
95.653	0.956587
95.7532	0.957621
95.653	0.95648
95.8534	0.958499
95.3025	0.953071
95.653	0.95653
95.4327	0.954189
95.5929	0.955904
95.8934	0.958884
95.4928	0.954955
95.9936	0.959918
95.8734	0.958714
95.5429	0.955419
95.7833	0.95776
95.8534	0.95852
96.0036	0.959998
95.5329	0.955318
95.5429	0.955381
95.8834	0.958785
95.6931	0.956963
95.613	0.956182
95.4728	0.954703
95.2925	0.952922
95.653	0.956507
96.2039	0.962007
95.2123	0.952094
95.8834	0.958833
95.623	0.956183
95.9135	0.959095
95.5929	0.955896
95.8033	0.958045
95.623	0.956209
96.0136	0.960135
95.2023	0.952015
95.603	0.955927
95.5729	0.955657
95.643	0.956424
95.5228	0.955198
95.7332	0.957371
95.4928	0.954886
95.613	0.956014
96.0737	0.960712
95.8233	0.958219
95.6931	0.956892
95.8834	0.958777
95.3125	0.953122
95.7632	0.957657
95.4227	0.954273
95.4127	0.954037
95.4828	0.954813
95.3225	0.953162
95.7532	0.957509
95.3726	0.953707
95.603	0.956016
95.5228	0.955257
96.224	0.962179
95.9235	0.95926
95.623	0.956182
95.5629	0.955553
95.4327	0.95427
95.5529	0.955481
95.8534	0.958498
95.4828	0.954831
95.8734	0.958688
95.5128	0.955133
95.7432	0.957432
95.8734	0.958707
95.653	0.956533
95.5929	0.955861
95.5028	0.954882
96.0136	0.960115
95.633	0.956232
95.7031	0.956973
95.643	0.956416
96.0036	0.960008
95.603	0.956008
95.7833	0.957802
95.4728	0.954634
95.4928	0.954901
95.7332	0.957272
95.623	0.95616
95.4527	0.954537
95.4728	0.954638
95.5729	0.955646
95.7632	0.957617
95.653	0.956561
95.9435	0.959377
95.7232	0.957234
95.603	0.95593
95.643	0.95633
94.9018	0.949094
95.5529	0.955493
95.8433	0.958399
95.4728	0.954689
95.9235	0.959235
95.7131	0.957077
95.5028	0.955001
95.2524	0.952495
95.1522	0.951522
95.8634	0.958595
95.3726	0.953708
95.5128	0.955112
95.7232	0.957226
95.4127	0.954093
95.7232	0.957204
95.5529	0.955492
95.2224	0.952295
95.5629	0.955597
95.8834	0.958849
95.5529	0.955442
95.8734	0.958683
95.7632	0.957607
95.633	0.956241
95.8033	0.957974
95.613	0.95605
95.3526	0.953483
95.7833	0.95777
95.5629	0.955564
95.7732	0.957759
95.623	0.9562
95.6731	0.956743
95.7933	0.957914
95.5529	0.955564
95.8534	0.958529
95.5929	0.955908
96.234	0.962299
95.7031	0.957012
95.1122	0.951135
96.1839	0.961795
95.3726	0.953635
95.2023	0.95204
95.7933	0.957891
95.7933	0.957937
95.8634	0.958591
96.1338	0.961354
95.7031	0.957006
95.5829	0.955803
95.0621	0.950507
95.5929	0.955852
95.8534	0.958535
95.7732	0.957654
96.1238	0.961215
95.5629	0.955573
95.5429	0.955386
96.0938	0.960915
95.7332	0.957252
95.623	0.956173
95.7632	0.957542
95.5529	0.955458
95.2724	0.952666
95.3526	0.953484
95.0521	0.950414
95.7332	0.95729
95.603	0.956052
95.7732	0.957711
95.8634	0.958607
95.8333	0.958324
95.7031	0.956953
95.3926	0.953877
96.1438	0.961388
95.653	0.956524
95.7232	0.957195
95.5529	0.955454
95.4828	0.954757
95.4527	0.954477
95.4327	0.954235
96.0537	0.960524
95.6731	0.956702
95.1222	0.951316
95.7933	0.957889
95.8634	0.958581
95.9235	0.959242
95.8734	0.958672
95.6731	0.95672
95.7532	0.957458
95.8433	0.958346
95.5028	0.954999
95.613	0.956129
95.8934	0.958863
95.5228	0.955211
95.8934	0.958882
95.7833	0.957677
95.613	0.956087
95.7833	0.957745
95.7432	0.957442
95.1222	0.951184
95.5429	0.955333
94.9018	0.949059
95.5929	0.955912
95.613	0.9561
95.1723	0.951805
95.7332	0.957311
95.5329	0.955313
95.8934	0.958882
95.2925	0.952891
95.653	0.956506
95.4427	0.954385
95.6731	0.956671
95.3325	0.953342
95.7332	0.957213
95.9034	0.958985
95.5729	0.955688
95.6931	0.956891
95.5228	0.955136
95.5128	0.955123
95.4327	0.954248
95.5529	0.955508
95.8534	0.958519
95.3025	0.953058
95.1122	0.95106
95.643	0.956354
95.5529	0.955506
95.603	0.956068
95.5028	0.954923
96.1939	0.961908
95.603	0.955947
95.9135	0.959082
95.6931	0.956859
96.1038	0.961012
95.4728	0.954753
95.8934	0.958894
95.6831	0.956798
95.4527	0.954422
95.613	0.956082
95.9635	0.959632
95.7933	0.957922
95.613	0.956067
95.7131	0.957134
95.7632	0.95758
95.9335	0.959305
95.9635	0.959621
95.2724	0.952606
95.7131	0.957101
95.5429	0.955444
95.6631	0.956626
95.9535	0.959504
96.0236	0.960215
95.3926	0.953975
95.9635	0.959625
95.3325	0.95331
95.623	0.956153
95.8133	0.958063
95.8534	0.958498
95.4828	0.954917
96.234	0.96233
95.4928	0.954876
95.643	0.956373
95.5529	0.955474
95.8033	0.958059
95.6631	0.956604
95.4327	0.954283
95.603	0.956005
95.3225	0.953213
95.2424	0.952376
95.022	0.950192
95.9635	0.959567
95.2825	0.952889
95.6731	0.956724
95.3125	0.953093
95.7933	0.95788
95.3626	0.953598
95.1723	0.951667
95.4627	0.954624
95.8333	0.958293
95.6631	0.956633
95.7833	0.957798
95.653	0.956489
95.4026	0.953987
95.5128	0.955104
95.6931	0.956894
95.5929	0.955873
95.8634	0.958536
95.5829	0.955797
95.3926	0.953861
95.4026	0.953975
95.8834	0.958831
95.9836	0.959766
95.1422	0.951368
95.8333	0.958274
95.5329	0.95535
95.5329	0.955339
96.0637	0.96064
95.9335	0.959311
95.8333	0.958376
95.5228	0.955099
95.6731	0.956687
96.0837	0.960779
96.0837	0.960873
95.3225	0.953149
95.5929	0.955882
96.0236	0.960224
95.7332	0.957288
95.7232	0.957252
95.6931	0.956878
95.6831	0.956896
95.4427	0.954283
95.613	0.956123
96.1138	0.961095
95.5329	0.955224
95.8534	0.958481
95.6931	0.956904
95.623	0.956175
95.8133	0.95806
95.6731	0.95669
95.2624	0.952653
95.7332	0.957288
95.5629	0.955567
95.4928	0.954947
95.4026	0.953947
95.2123	0.952081
95.3626	0.953521
95.4627	0.954637
95.3626	0.953623
95.4026	0.953954
95.4627	0.954537
95.8534	0.958484
96.0236	0.960209
95.8433	0.958344
95.8033	0.958016
95.8033	0.958051
95.6731	0.956682
95.7432	0.957339
95.603	0.956073
95.6931	0.956829
95.8033	0.957987
95.5228	0.955291
95.4728	0.954701
95.5028	0.95497
95.7232	0.957172
95.633	0.956308
95.7532	0.95753
95.3225	0.953196
95.4427	0.95434
95.6731	0.956732
95.6731	0.956715
95.653	0.956497
95.5429	0.955367
96.0236	0.960167
96.0136	0.960096
95.4627	0.954571
95.8734	0.958625
95.7632	0.957571
95.9135	0.959115
96.3141	0.963157
95.7532	0.957452
95.8133	0.958097
95.653	0.956467
95.8534	0.958527
95.4627	0.954596
95.2023	0.951927
95.8033	0.958079
95.5128	0.955089
95.4728	0.954629
95.8734	0.958708
95.7332	0.95726
95.5829	0.955751
95.7833	0.957774
94.8117	0.948311
95.8033	0.958037
95.6731	0.956674
95.7131	0.95709
95.1723	0.951556
95.8333	0.958272
96.0938	0.960894
95.3526	0.953439
95.7532	0.957491
95.3926	0.95392
96.0938	0.960904
95.7933	0.957887
95.8233	0.958157
95.8333	0.958281
95.4828	0.954754
95.9335	0.959318
95.5829	0.95586
95.8934	0.95893
95.8333	0.958242
95.623	0.956201
95.3125	0.953104
95.613	0.956053
95.7732	0.957674
95.8433	0.958423
95.7232	0.957227
95.5329	0.955316
95.653	0.956566
95.4427	0.954341
95.9435	0.95941
