96.254	0.962531	15.0947	4.47307
95.9936	0.959871	14.5303	3.624
96.0637	0.960602	13.1829	1.89298
96.3942	0.963928	11.9002	2.1617
96.1739	0.961698	12.0044	2.65913
96.274	0.962753	12.8909	2.59707
96.264	0.962626	12.235	2.36998
96.1138	0.961118	13.2266	1.21505
96.254	0.962537	12.5582	4.29877
96.254	0.962496	11.2239	1.30893
96.4243	0.964229	13.6513	2.4196
96.4243	0.964208	13.1577	5.02622
96.2139	0.962121	11.1845	0.502547
96.3542	0.963534	11.3644	2.98834
96.3742	0.963715	14.4107	4.02188
96.4143	0.964153	11.6781	1.66107
95.9936	0.95991	11.8782	2.31674
95.9836	0.959842	10.951	4.34487
96.1038	0.961032	12.0892	3.69166
95.9535	0.959493	10.1972	2.21738
95.9635	0.95962	12.291	3.80995
95.9535	0.959528	13.2331	3.12652
96.2841	0.962838	14.4408	4.39369
96.2941	0.962923	9.79881	0.935133
96.244	0.962432	10.9998	2.99831
96.1538	0.961513	14.5911	2.01277
95.6731	0.95676	16.1057	4.75327
96.3742	0.963686	12.1611	3.1796
96.2039	0.962032	10.2624	2.7342
96.0737	0.96067	10.8341	3.79426
96.4944	0.96493	13.3565	1.93028
96.254	0.962526	10.8837	3.39741
96.254	0.962521	13.0796	4.37581
96.1438	0.961461	11.4264	4.07178
96.5445	0.965454	11.1437	0.799668
96.4143	0.964101	12.8481	1.57568
96.0437	0.960378	11.9706	1.61471
96.1739	0.961714	11.8566	2.56528
96.1538	0.961471	10.0057	4.40693
96.274	0.962717	14.7095	3.80612
96.2139	0.962091	12.2658	3.12808
95.8233	0.958194	10.8646	2.56903
96.254	0.962509	10.8893	0.896415
96.2841	0.962749	10.8038	3.37295
95.9836	0.95978	14.567	5.74154
96.0537	0.960506	12.4432	3.07426
96.1639	0.961612	11.4455	2.87761
96.3241	0.963247	12.9461	3.789
96.1138	0.961141	14.0909	3.10175
96.4744	0.96473	11.3142	3.4532
96.1939	0.96192	12.3408	1.74686
96.1438	0.961414	11.2698	2.7501
96.4443	0.964414	9.61708	2.47387
96.1038	0.961061	12.7382	3.06562
96.1438	0.961401	11.0911	1.80578
96.244	0.962404	11.631	2.61035
96.0036	0.959999	13.7906	4.81447
96.0637	0.960645	10.9504	2.23982
96.274	0.962719	10.5517	2.23132
95.9635	0.959636	12.8979	2.06371
96.1839	0.961831	8.17327	0.355287
96.6246	0.966241	11.105	4.59502
96.5345	0.965285	10.6046	1.10559
96.1238	0.961192	14.9635	4.0363
96.4343	0.964335	10.7235	2.12431
96.6446	0.966414	11.0106	3.97143
96.3041	0.963011	11.6278	1.38705
96.2841	0.962827	13.2779	2.51187
96.3341	0.963305	12.3869	2.91692
96.3842	0.963807	11.2284	3.76266
96.1038	0.961011	13.2757	2.10601
96.4243	0.964201	13.1016	1.52265
96.6647	0.966659	11.4645	3.58789
96.224	0.962214	12.4052	1.93613
96.1939	0.961912	11.8538	3.40411
96.0637	0.960579	12.196	3.13206
96.3842	0.96384	11.147	2.37746
96.3942	0.96392	13.1219	2.62673
96.4944	0.964905	9.15407	1.50786
96.0337	0.960312	15.2571	3.91563
96.1438	0.9614	10.1898	2.11432
96.2039	0.961991	14.5599	3.16066
96.274	0.962763	13.7565	3.82018
96.3442	0.963437	11.8333	2.90962
96.1939	0.961937	11.5345	3.21749
96.274	0.962745	9.71035	1.3832
96.3041	0.963016	13.2257	3.54118
96.274	0.962713	12.9721	3.21062
96.1238	0.961248	13.0204	3.54042
96.0637	0.96058	13.2735	3.97655
96.1538	0.961494	8.97727	2.88279
96.5545	0.965512	9.17358	1.33093
96.2039	0.961981	10.5171	2.60511
95.8433	0.958409	12.6803	2.91198
96.1338	0.961358	13.1914	3.36043
96.4543	0.964555	11.4087	2.13149
96.244	0.962451	11.8325	2.88973
95.8734	0.958723	12.2623	4.2278
95.9235	0.959189	16.1317	5.59483
96.3041	0.963034	12.9773	4.19735
96.0437	0.960401	14.561	4.01551
96.3942	0.963918	10.0998	2.712
96.1739	0.961705	13.261	6.08304
96.3041	0.963002	10.9091	2.18252
96.264	0.96262	10.8237	0.55433
96.1839	0.961783	14.2628	3.66377
96.0637	0.960603	14.2874	4.13356
95.9235	0.959243	10.947	1.81867
96.1538	0.961523	11.6149	2.96678
96.274	0.962725	12.5053	4.46615
96.2039	0.962011	10.6278	0.697451
96.3642	0.963624	8.83198	0.910091
96.1739	0.961708	13.8897	4.85752
96.1739	0.961736	14.3542	3.34253
96.1939	0.961912	11.5464	4.01638
96.5445	0.965442	14.1558	3.46139
96.4744	0.964735	10.5227	1.87274
96.254	0.962517	10.861	3.25088
95.9435	0.959457	12.8278	3.19784
95.9235	0.959194	11.0699	4.00896
96.1338	0.9613	11.251	0.888183
95.9635	0.959631	14.3048	4.59333
96.4143	0.964118	11.4858	1.07088
96.3141	0.963098	10.071	1.72971
95.6931	0.956962	12.8335	4.13365
96.0337	0.960356	13.9692	5.0161
96.3942	0.963923	12.6655	3.13434
96.4143	0.964101	11.6384	4.49466
96.0036	0.960006	10.2111	0.954081
96.1639	0.961672	10.8345	2.26
96.1939	0.961929	11.5565	2.23398
96.1338	0.961297	12.1624	4.75155
96.3141	0.96312	11.3988	1.98213
95.9736	0.95972	12.141	3.66393
96.2841	0.962805	15.8514	5.28083
95.9736	0.959654	10.9358	3.01875
96.3942	0.963929	12.212	1.76401
96.3341	0.963345	11.3355	3.19575
96.2841	0.962767	15.304	3.39957
96.264	0.962614	11.8102	4.21938
96.4443	0.96441	14.2692	6.5111
95.9836	0.959839	14.5992	7.0442
96.2139	0.9621	11.936	0.896678
96.4343	0.964312	13.8729	5.56405
95.8534	0.958556	10.9837	2.17956
96.2039	0.961984	10.8807	1.25604
95.9936	0.959877	11.8525	3.77146
96.3442	0.963395	11.4837	4.3608
96.1338	0.961349	11.5877	3.36575
96.1138	0.961096	10.834	2.75059
96.1939	0.961878	11.7125	2.32717
96.3041	0.96304	12.8535	3.01599
96.3141	0.963133	9.32398	1.84504
96.2841	0.962791	10.3589	3.13818
95.7632	0.957656	12.2075	2.63747
95.8433	0.958381	10.4397	1.32527
96.3942	0.963931	13.1826	1.67186
96.0537	0.960512	9.68003	0.581592
96.0236	0.960195	13.2938	5.21722
96.3442	0.963376	12.0515	3.17534
96.2139	0.96211	10.1258	0.559859
96.3742	0.963715	11.1974	2.36983
96.1238	0.961229	13.3652	4.19418
95.8133	0.958145	15.3615	4.99625
96.1338	0.961299	11.2214	1.94409
96.3141	0.963119	13.0975	3.45414
95.9034	0.959019	12.9112	3.8058
95.8834	0.958835	15.8845	3.38754
96.264	0.962643	12.5371	5.79321
96.3642	0.963648	11.5104	3.37081
95.9435	0.959481	11.7999	4.10013
96.1639	0.961607	10.4782	0.874021
95.9435	0.959369	8.19976	3.50484
96.4944	0.964949	11.1747	2.35537
95.8333	0.958303	15.6065	2.69545
96.1739	0.961716	12.2721	4.23351
96.3742	0.963731	13.1297	3.21088
96.4944	0.964912	11.1321	2.90775
96.4143	0.96415	11.8149	4.53703
95.9936	0.959935	14.8749	4.79773
96.3542	0.96352	10.2785	1.37823
95.8534	0.958542	10.3518	0.768931
96.2941	0.962921	11.413	1.09819
96.1839	0.961816	12.5016	3.24214
95.9034	0.958973	11.0956	2.49539
96.1138	0.961119	13.0898	2.44709
96.0837	0.960793	13.2209	2.92415
95.9535	0.959523	14.1259	4.51058
96.0637	0.960634	13.9651	3.70273
96.2841	0.96281	11.6093	3.40032
96.0837	0.960853	11.3539	3.06074
96.1839	0.961776	14.9942	4.8912
96.4343	0.964309	11.8614	3.34469
96.0737	0.960713	12.7052	3.89958
96.1038	0.96097	10.8648	1.30649
96.234	0.962334	8.81775	0.712569
96.3442	0.963426	11.2061	2.23539
96.5244	0.965222	12.6315	1.67345
96.1238	0.961232	13.6516	2.83299
96.6046	0.966028	9.52273	1.60793
96.2841	0.962805	14.0892	3.76925
95.8333	0.958332	11.0913	3.89365
96.0337	0.960307	15.428	4.08047
96.1839	0.961842	11.5735	3.25308
96.7147	0.967126	11.1137	1.96987
96.3842	0.963834	14.2931	3.60656
96.4944	0.964919	15.1922	3.65686
96.3842	0.963833	11.5444	2.65537
96.4443	0.96443	14.5918	3.93553
96.4443	0.964416	10.5583	1.60767
96.1138	0.961064	11.3677	2.4225
96.0136	0.9601	11.5546	2.08
96.2841	0.962795	12.6205	0.695139
96.0938	0.96089	15.1188	3.74883
96.2841	0.962778	12.2082	3.35134
96.1138	0.961106	11.0552	1.26653
95.7332	0.957308	14.549	3.38259
96.2841	0.96279	10.6477	1.09073
96.4143	0.964122	11.8961	4.22291
96.264	0.962624	12.9487	2.03488
96.1138	0.961122	12.05	3.20877
95.8333	0.958287	11.5423	4.99201
96.5044	0.965046	11.1324	2.98449
96.4844	0.964824	10.8602	2.27347
96.0737	0.96074	12.6721	3.07433
96.4042	0.964015	10.3117	2.30006
96.3241	0.963215	17.4746	7.67607
95.8834	0.958823	10.2552	1.21111
95.9435	0.959424	11.8973	2.74622
96.3642	0.963628	15.0965	4.07066
96.3642	0.963584	10.6208	1.79239
96.274	0.962692	13.2323	0.943213
96.3041	0.963032	9.802	1.38205
96.3642	0.963641	9.9268	4.52075
96.1538	0.961532	15.2838	2.31773
96.4844	0.96483	11.1737	3.0936
96.0837	0.960805	10.708	2.27803
95.9135	0.959124	10.7242	1.48531
96.1538	0.961542	10.3955	2.58779
96.1038	0.960982	11.6922	3.7243
96.1138	0.961059	9.29663	1.31365
96.3642	0.963588	10.9982	1.03366
96.224	0.96221	9.23649	1.78759
96.254	0.962537	9.77928	3.37252
96.0737	0.960687	12.3919	2.3054
96.6146	0.96614	9.92994	1.29733
96.1839	0.961813	12.5243	4.18401
96.3041	0.963019	13.5718	4.37351
96.1238	0.961188	11.0877	2.71593
96.1839	0.961789	11.0729	1.85949
96.4643	0.964644	8.09084	0.589486
96.1138	0.9611	12.7148	2.41516
96.3241	0.963214	9.97587	3.15258
96.224	0.962228	14.0434	3.35472
96.4643	0.964651	10.8289	3.29856
96.274	0.962705	12.7298	2.85224
96.1839	0.961873	10.1697	1.87975
95.9836	0.959803	16.1859	4.39012
96.5244	0.965227	10.4796	3.52583
96.0236	0.960195	9.84139	1.32032
96.224	0.962214	11.8034	1.79646
95.9435	0.959393	14.3328	5.86323
96.0337	0.960296	13.2191	2.24196
96.234	0.962347	13.2344	3.53144
96.1538	0.961546	12.55	2.93976
96.1839	0.961835	12.5896	6.61796
96.1238	0.961237	10.9622	1.3497
96.5946	0.965929	7.56034	0.428819
96.4543	0.964539	10.3252	2.62506
96.3842	0.963786	13.3831	3.90373
95.8033	0.958054	11.5094	1.7285
96.3442	0.963444	12.7329	1.86706
96.1739	0.961686	12.074	1.59532
96.264	0.962608	12.5773	5.74598
96.0136	0.960135	12.8036	1.93826
96.1839	0.961785	15.1533	5.50203
96.1438	0.96138	9.86472	0.817901
96.3742	0.963704	12.6057	2.16497
96.234	0.962337	10.2721	2.03376
95.9135	0.959095	13.3002	2.18903
96.274	0.962702	10.5671	1.3875
96.3341	0.963309	10.3872	1.81598
96.254	0.962518	14.2592	3.82082
96.3942	0.96392	11.4282	1.9566
96.3942	0.963948	12.6285	3.83025
96.3642	0.963598	11.5149	1.62771
95.8934	0.958923	13.785	4.42387
96.3742	0.963757	12.8813	5.16819
95.9736	0.959831	11.5168	1.27721
96.264	0.962621	13.5297	5.35998
96.264	0.962645	10.5802	1.18822
95.9535	0.959541	14.3206	4.94947
96.224	0.962219	11.5812	2.68887
96.4243	0.964211	11.0412	1.73822
96.1438	0.961421	11.9304	4.59508
96.3742	0.96372	11.6653	1.18376
96.7147	0.967157	11.3516	1.98674
96.0737	0.960684	11.0927	2.73561
96.0837	0.960807	9.25427	0.54573
96.4143	0.964124	10.1279	1.79199
96.1939	0.961933	9.00194	1.0147
95.9135	0.959139	9.80096	0.700467
96.0437	0.96043	12.996	1.94068
95.9335	0.959257	11.9719	3.1514
96.7648	0.967618	11.4081	3.48681
96.234	0.962305	13.8481	5.32187
96.0036	0.959966	12.3668	3.0157
96.1338	0.961322	11.4415	2.85792
96.1338	0.961292	10.1583	1.07295
96.3742	0.963736	13.5111	2.7472
96.1338	0.961297	13.667	3.04623
95.6631	0.95656	13.5461	1.8443
96.1338	0.961346	11.5143	2.24012
95.6931	0.95699	12.3952	2.65624
95.8934	0.958938	10.1105	1.3953
96.0938	0.960925	12.2814	2.80956
96.1238	0.961232	12.3363	2.46437
96.0036	0.96	11.4874	1.65596
96.1639	0.961645	11.3362	4.28186
96.0837	0.960799	12.5629	1.69271
95.9836	0.959789	14.4193	4.96943
96.234	0.962338	11.1527	1.88364
96.5044	0.965013	10.9762	2.31206
96.4143	0.964099	12.9803	6.33362
96.1538	0.961552	11.2271	2.30649
96.3842	0.963836	12.1248	2.60581
95.8934	0.958913	12.6313	2.35446
96.4243	0.964206	12.7086	3.14685
95.613	0.956123	13.2562	4.31169
96.234	0.962279	12.6065	4.02297
96.6747	0.966709	11.6231	3.05431
96.1939	0.961905	11.6048	2.09563
96.2139	0.962118	12.4568	1.83624
96.1839	0.961827	15.5878	4.23555
95.8534	0.958572	12.4218	2.06896
96.244	0.962442	13.3395	2.73404
96.224	0.96222	11.2376	3.57806
95.9135	0.959142	12.2652	1.51172
96.0437	0.96039	12.4697	4.35195
96.274	0.962745	8.72755	1.60737
96.5144	0.965127	12.0545	0.974162
96.3041	0.963048	12.6324	3.06655
95.9335	0.959342	12.5584	4.84908
96.4042	0.964026	12.8552	2.81147
96.1839	0.961811	13.5145	3.16569
96.4443	0.964426	15.247	3.12407
96.274	0.962735	11.0002	2.3499
96.0236	0.960177	11.9708	1.24568
95.9235	0.959198	16.7661	5.45507
96.3942	0.963912	12.72	2.91495
96.2941	0.962915	9.51187	2.3143
96.3842	0.963842	10.1998	2.41838
96.264	0.962671	10.2069	2.12161
96.3241	0.963171	13.2432	2.0577
96.1939	0.961985	8.97417	0.619151
96.224	0.962254	11.5714	1.47724
96.254	0.962514	12.1243	1.97983
96.4042	0.963996	10.9957	2.9199
95.9535	0.959583	16.9297	6.28065
96.0236	0.960198	14.2461	4.57562
96.1238	0.961223	11.4896	1.57475
95.7732	0.957677	12.5625	4.82916
96.234	0.962344	12.8647	2.16106
96.3041	0.963022	10.5498	1.83227
